Date,Value
2011/02/21,35.77
2011/02/22,34.19
2011/02/23,33.34
2011/02/24,33.58
2011/02/25,34.71
2011/02/26,34.71
2011/02/27,34.71
2011/02/28,33.07
2011/03/01,32.01
2011/03/02,32.0
2011/03/03,32.52
2011/03/04,32.49
2011/03/05,32.49
2011/03/06,32.49
2011/03/07,32.01
2011/03/08,31.83
2011/03/09,31.93
2011/03/10,31.8
2011/03/11,31.97
2011/03/12,31.97
2011/03/13,31.97
2011/03/14,31.23
2011/03/15,31.39
2011/03/16,31.04
2011/03/17,30.58
2011/03/18,30.0
2011/03/19,30.0
2011/03/20,30.0
2011/03/21,31.11
2011/03/22,30.37
2011/03/23,30.53
2011/03/24,32.31
2011/03/25,31.86
2011/03/26,31.86
2011/03/27,31.86
2011/03/28,32.0
2011/03/29,31.85
2011/03/30,33.62
2011/03/31,33.4
2011/04/01,33.53
2011/04/02,33.53
2011/04/03,33.53
2011/04/04,33.53
2011/04/05,33.4
2011/04/06,32.86
2011/04/07,33.49
2011/04/08,33.66
2011/04/09,33.66
2011/04/10,33.66
2011/04/11,33.66
2011/04/12,33.2
2011/04/13,33.59
2011/04/14,33.26
2011/04/15,33.43
2011/04/16,33.43
2011/04/17,33.43
2011/04/18,33.05
2011/04/19,32.63
2011/04/20,35.52
2011/04/21,34.97
2011/04/22,34.97
2011/04/23,34.97
2011/04/24,34.97
2011/04/25,34.7
2011/04/26,34.4
2011/04/27,34.76
2011/04/28,34.46
2011/04/29,34.65
2011/04/30,34.65
2011/05/01,34.65
2011/05/02,34.05
2011/05/03,33.41
2011/05/04,32.92
2011/05/05,32.74
2011/05/06,33.08
2011/05/07,33.08
2011/05/08,33.08
2011/05/09,33.18
2011/05/10,33.84
2011/05/11,33.59
2011/05/12,33.87
2011/05/13,33.73
2011/05/14,33.73
2011/05/15,33.73
2011/05/16,32.24
2011/05/17,32.52
2011/05/18,33.56
2011/05/19,33.95
2011/05/20,36.65
2011/05/21,36.65
2011/05/22,36.65
2011/05/23,36.33
2011/05/24,37.65
2011/05/25,37.73
2011/05/26,38.39
2011/05/27,37.83
2011/05/28,37.83
2011/05/29,37.83
2011/05/30,37.83
2011/05/31,38.06
2011/06/01,36.45
2011/06/02,37.06
2011/06/03,36.25
2011/06/04,36.25
2011/06/05,36.25
2011/06/06,35.71
2011/06/07,35.51
2011/06/08,35.07
2011/06/09,35.45
2011/06/10,35.08
2011/06/11,35.08
2011/06/12,35.08
2011/06/13,34.27
2011/06/14,35.16
2011/06/15,34.87
2011/06/16,34.32
2011/06/17,34.88
2011/06/18,34.88
2011/06/19,34.88
2011/06/20,34.86
2011/06/21,35.98
2011/06/22,35.54
2011/06/23,36.12
2011/06/24,35.76
2011/06/25,35.76
2011/06/26,35.76
2011/06/27,36.27
2011/06/28,36.84
2011/06/29,36.56
2011/06/30,37.24
2011/07/01,37.35
2011/07/02,37.35
2011/07/03,37.35
2011/07/04,37.35
2011/07/05,38.49
2011/07/06,39.07
2011/07/07,39.53
2011/07/08,39.17
2011/07/09,39.17
2011/07/10,39.17
2011/07/11,38.11
2011/07/12,37.73
2011/07/13,38.22
2011/07/14,37.62
2011/07/15,38.6
2011/07/16,38.6
2011/07/17,38.6
2011/07/18,38.16
2011/07/19,39.83
2011/07/20,38.71
2011/07/21,36.77
2011/07/22,37.6
2011/07/23,37.6
2011/07/24,37.6
2011/07/25,37.41
2011/07/26,37.94
2011/07/27,36.35
2011/07/28,36.52
2011/07/29,36.18
2011/07/30,36.18
2011/07/31,36.18
2011/08/01,36.41
2011/08/02,35.81
2011/08/03,35.99
2011/08/04,33.86
2011/08/05,33.92
2011/08/06,33.92
2011/08/07,33.92
2011/08/08,31.23
2011/08/09,33.13
2011/08/10,32.06
2011/08/11,33.64
2011/08/12,33.52
2011/08/13,33.52
2011/08/14,33.52
2011/08/15,34.34
2011/08/16,33.29
2011/08/17,31.58
2011/08/18,28.52
2011/08/19,27.75
2011/08/20,27.75
2011/08/21,27.75
2011/08/22,27.71
2011/08/23,29.66
2011/08/24,29.11
2011/08/25,28.12
2011/08/26,29.38
2011/08/27,29.38
2011/08/28,29.38
2011/08/29,31.64
2011/08/30,30.86
2011/08/31,32.19
2011/09/01,31.75
2011/09/02,30.9
2011/09/03,30.9
2011/09/04,30.9
2011/09/05,30.9
2011/09/06,30.23
2011/09/07,31.36
2011/09/08,31.22
2011/09/09,30.81
2011/09/10,30.81
2011/09/11,30.81
2011/09/12,30.93
2011/09/13,31.64
2011/09/14,32.59
2011/09/15,33.05
2011/09/16,34.14
2011/09/17,34.14
2011/09/18,34.14
2011/09/19,34.02
2011/09/20,32.1
2011/09/21,31.67
2011/09/22,29.34
2011/09/23,30.07
2011/09/24,30.07
2011/09/25,30.07
2011/09/26,30.3
2011/09/27,31.19
2011/09/28,30.2
2011/09/29,29.89
2011/09/30,28.57
2011/10/01,28.57
2011/10/02,28.57
2011/10/03,27.98
2011/10/04,29.4
2011/10/05,29.31
2011/10/06,30.5
2011/10/07,30.24
2011/10/08,30.24
2011/10/09,30.24
2011/10/10,31.43
2011/10/11,31.9
2011/10/12,31.82
2011/10/13,32.39
2011/10/14,32.95
2011/10/15,32.95
2011/10/16,32.95
2011/10/17,31.68
2011/10/18,32.38
2011/10/19,31.84
2011/10/20,31.92
2011/10/21,32.32
2011/10/22,32.32
2011/10/23,32.32
2011/10/24,33.13
2011/10/25,32.39
2011/10/26,30.89
2011/10/27,33.34
2011/10/28,34.78
2011/10/29,34.78
2011/10/30,34.78
2011/10/31,33.29
2011/11/01,32.59
2011/11/02,32.46
2011/11/03,33.26
2011/11/04,32.83
2011/11/05,32.83
2011/11/06,32.83
2011/11/07,33.34
2011/11/08,33.53
2011/11/09,32.19
2011/11/10,31.95
2011/11/11,32.47
2011/11/12,32.47
2011/11/13,32.47
2011/11/14,33.38
2011/11/15,34.15
2011/11/16,32.94
2011/11/17,31.52
2011/11/18,28.36
2011/11/19,28.36
2011/11/20,28.36
2011/11/21,28.0
2011/11/22,27.06
2011/11/23,26.45
2011/11/24,26.45
2011/11/25,26.23
2011/11/26,26.23
2011/11/27,26.23
2011/11/28,27.8
2011/11/29,27.65
2011/11/30,29.61
2011/12/01,29.59
2011/12/02,29.91
2011/12/03,29.91
2011/12/04,29.91
2011/12/05,31.25
2011/12/06,30.83
2011/12/07,30.65
2011/12/08,30.16
2011/12/09,30.97
2011/12/10,30.97
2011/12/11,30.97
2011/12/12,29.02
2011/12/13,28.33
2011/12/14,27.09
2011/12/15,26.68
2011/12/16,26.77
2011/12/17,26.77
2011/12/18,26.77
2011/12/19,25.87
2011/12/20,26.08
2011/12/21,24.76
2011/12/22,25.09
2011/12/23,24.5
2011/12/24,24.5
2011/12/25,24.5
2011/12/26,24.5
2011/12/27,25.07
2011/12/28,25.03
2011/12/29,25.55
2011/12/30,25.36
2011/12/31,25.36
2012/01/01,25.36
2012/01/02,25.36
2012/01/03,25.3
2012/01/04,24.37
2012/01/05,24.69
2012/01/06,25.27
2012/01/07,25.27
2012/01/08,25.27
2012/01/09,25.19
2012/01/10,26.2
2012/01/11,26.45
2012/01/12,26.42
2012/01/13,25.98
2012/01/14,25.98
2012/01/15,25.98
2012/01/16,25.98
2012/01/17,25.86
2012/01/18,26.93
2012/01/19,28.63
2012/01/20,28.55
2012/01/21,28.55
2012/01/22,28.55
2012/01/23,28.69
