Date,Value
2009/09/30,5.66
2009/10/01,5.39
2009/10/02,5.31
2009/10/03,5.31
2009/10/04,5.31
2009/10/05,5.54
2009/10/06,5.64
2009/10/07,5.54
2009/10/08,5.51
2009/10/09,5.88
2009/10/10,5.88
2009/10/11,5.88
2009/10/12,6.14
2009/10/13,6.08
2009/10/14,6.25
2009/10/15,6.19
2009/10/16,5.74
2009/10/17,5.74
2009/10/18,5.74
2009/10/19,5.87
2009/10/20,5.98
2009/10/21,5.77
2009/10/22,5.83
2009/10/23,5.6
2009/10/24,5.6
2009/10/25,5.6
2009/10/26,5.42
2009/10/27,5.15
2009/10/28,4.85
2009/10/29,4.93
2009/10/30,4.6
2009/10/31,4.6
2009/11/01,4.6
2009/11/02,4.6
2009/11/03,4.64
2009/11/04,4.69
2009/11/05,4.83
2009/11/06,5.04
2009/11/07,5.04
2009/11/08,5.04
2009/11/09,5.21
2009/11/10,5.14
2009/11/11,5.32
2009/11/12,6.48
2009/11/13,6.53
2009/11/14,6.53
2009/11/15,6.53
2009/11/16,6.43
2009/11/17,6.62
2009/11/18,7.32
2009/11/19,7.05
2009/11/20,6.95
2009/11/21,6.95
2009/11/22,6.95
2009/11/23,7.0
2009/11/24,6.95
2009/11/25,7.11
2009/11/26,7.11
2009/11/27,6.85
2009/11/28,6.85
2009/11/29,6.85
2009/11/30,7.01
2009/12/01,7.2
2009/12/02,7.3
2009/12/03,8.03
2009/12/04,7.86
2009/12/05,7.86
2009/12/06,7.86
2009/12/07,8.52
2009/12/08,8.67
2009/12/09,8.71
2009/12/10,8.58
2009/12/11,8.64
2009/12/12,8.64
2009/12/13,8.64
2009/12/14,8.68
2009/12/15,8.82
2009/12/16,9.15
2009/12/17,9.12
2009/12/18,9.05
2009/12/19,9.05
2009/12/20,9.05
2009/12/21,9.53
2009/12/22,9.43
2009/12/23,9.67
2009/12/24,9.91
2009/12/25,9.91
2009/12/26,9.91
2009/12/27,9.91
2009/12/28,9.83
2009/12/29,9.75
2009/12/30,9.72
2009/12/31,9.68
2010/01/01,9.68
2010/01/02,9.68
2010/01/03,9.68
2010/01/04,9.7
2010/01/05,9.71
2010/01/06,9.57
2010/01/07,9.47
2010/01/08,9.43
2010/01/09,9.43
2010/01/10,9.43
2010/01/11,9.14
2010/01/12,8.65
2010/01/13,9.15
2010/01/14,9.0
2010/01/15,8.84
2010/01/16,8.84
2010/01/17,8.84
2010/01/18,8.84
2010/01/19,9.01
2010/01/20,8.87
2010/01/21,8.99
2010/01/22,7.88
2010/01/23,7.88
2010/01/24,7.88
2010/01/25,8.07
2010/01/26,8.09
2010/01/27,8.19
2010/01/28,7.88
2010/01/29,7.46
2010/01/30,7.46
2010/01/31,7.46
2010/02/01,7.98
2010/02/02,7.91
2010/02/03,7.81
2010/02/04,7.19
2010/02/05,7.35
2010/02/06,7.35
2010/02/07,7.35
2010/02/08,7.42
2010/02/09,7.54
2010/02/10,7.64
2010/02/11,7.84
2010/02/12,7.87
2010/02/13,7.87
2010/02/14,7.87
2010/02/15,7.87
2010/02/16,8.06
2010/02/17,8.03
2010/02/18,7.95
2010/02/19,7.93
2010/02/20,7.93
2010/02/21,7.93
2010/02/22,7.9
2010/02/23,7.79
2010/02/24,8.05
2010/02/25,7.89
2010/02/26,7.91
2010/02/27,7.91
2010/02/28,7.91
2010/03/01,8.21
2010/03/02,8.38
2010/03/03,8.35
2010/03/04,8.5
2010/03/05,8.61
2010/03/06,8.61
2010/03/07,8.61
2010/03/08,8.64
2010/03/09,8.63
2010/03/10,8.92
2010/03/11,8.95
2010/03/12,8.93
2010/03/13,8.93
2010/03/14,8.93
2010/03/15,8.92
2010/03/16,9.4
2010/03/17,9.67
2010/03/18,9.39
2010/03/19,9.11
2010/03/20,9.11
2010/03/21,9.11
2010/03/22,9.31
2010/03/23,9.45
2010/03/24,9.23
2010/03/25,9.03
2010/03/26,9.02
2010/03/27,9.02
2010/03/28,9.02
2010/03/29,9.11
2010/03/30,9.27
2010/03/31,9.27
2010/04/01,9.37
2010/04/02,9.37
2010/04/03,9.37
2010/04/04,9.37
2010/04/05,9.53
2010/04/06,9.35
2010/04/07,9.66
2010/04/08,9.42
2010/04/09,9.3
2010/04/10,9.3
2010/04/11,9.3
2010/04/12,9.42
2010/04/13,9.56
2010/04/14,9.89
2010/04/15,10.16
2010/04/16,9.81
2010/04/17,9.81
2010/04/18,9.81
2010/04/19,9.58
2010/04/20,9.77
2010/04/21,9.78
2010/04/22,9.86
2010/04/23,9.76
2010/04/24,9.76
2010/04/25,9.76
